,Time,energy_acc_xyz,orientation_acc_xyz,energy_orientation,energy_acc_xxyyzz,energy_ang_xyz,energy_ang_xyz_regularized,feedingClass,drinkingClass,activity,nonfeedingClass,unixtime,ges
2909,2016-08-23 19:08:06.134000-05:00,0.03009694371095142,4.151435779067279,4.181532722778232,8.025946876323573,17.402145134067872,0.00013427581121965948,0,0,0,0,1471997286134,0
2910,2016-08-23 19:08:06.181000-05:00,0.02363036305086392,4.709691901868008,4.733322264918872,11.817358495438082,13.799091903690494,0.00010647447456551309,0,0,0,0,1471997286181,0
2911,2016-08-23 19:08:06.259000-05:00,0.02765202743166213,6.379556122907739,6.407208150339402,19.416629818035464,7.115500001751145,5.4903549396227973e-05,0,0,0,0,1471997286259,0
2912,2016-08-23 19:08:06.311000-05:00,0.050044678988321184,6.443546497759176,6.493591176747496,20.670003118645504,1.557108269370833,1.2014724300700873e-05,0,0,0,0,1471997286311,0
2913,2016-08-23 19:08:06.375000-05:00,0.01405948960967112,5.8665113365341846,5.880570826143856,20.515375284652464,1.2974918233315222,1.0011510982496314e-05,0,0,0,0,1471997286375,0
2914,2016-08-23 19:08:06.456000-05:00,0.007664764624960313,5.905902875932072,5.913567640557034,23.071213899478145,1.574259795706249,1.2147066324893898e-05,0,0,0,0,1471997286456,0
2915,2016-08-23 19:08:06.507000-05:00,0.00361174839900026,5.8307645940586035,5.8343763424576025,23.11631542240509,0.559903618330826,4.3202439686020515e-06,0,0,0,0,1471997286507,0
2916,2016-08-23 19:08:06.582000-05:00,0.00981413475517328,5.542551572872298,5.5523657076274695,20.748154426161967,0.1104062842619643,8.519003415275025e-07,0,0,0,0,1471997286582,0
2917,2016-08-23 19:08:06.657000-05:00,0.013175690725239744,5.545789119690272,5.558964810415511,20.160781157244124,2.167900701537444,1.6727628869887687e-05,0,0,0,0,1471997286657,0
2918,2016-08-23 19:08:06.708000-05:00,0.09351910598354478,6.690570044262418,6.784089150245963,29.459232048742408,7.946873853509987,6.131847109189806e-05,0,0,0,0,1471997286708,0
2919,2016-08-23 19:08:06.783000-05:00,0.03507360919868529,7.944075310525372,7.979148919724056,37.88686808961496,5.336204217564227,4.1174415258983215e-05,0,0,0,0,1471997286783,0
2920,2016-08-23 19:08:06.836000-05:00,0.016722768365538883,7.7005678319306465,7.717290600296185,34.996658469278195,1.3750786392553669,1.0610174685612402e-05,0,0,0,0,1471997286836,0
2921,2016-08-23 19:08:06.906000-05:00,0.006024114511988892,7.352274558004602,7.35829867251659,34.33334483964674,1.1312099628697545,8.728471935723413e-06,0,0,0,0,1471997286906,0
2922,2016-08-23 19:08:06.955000-05:00,0.0035172829044833234,7.442619017885468,7.446136300789952,38.16129008274372,0.9950737648060812,7.6780383086889e-06,0,0,0,0,1471997286955,0
2923,2016-08-23 19:08:07.033000-05:00,0.009956051194594622,7.712729567628807,7.722685618823401,41.01561912495728,0.8653106375426171,6.676779610668344e-06,0,0,0,0,1471997287033,0
2924,2016-08-23 19:08:07.084000-05:00,0.01590603419503036,8.400049729473224,8.415955763668254,44.735314738563424,0.7440311412961501,5.7409810285196775e-06,0,0,0,0,1471997287084,0
2925,2016-08-23 19:08:07.157000-05:00,0.005407753271557853,8.743152911609997,8.748560664881554,45.23709073270675,0.5124698939799858,3.954243009104829e-06,0,0,0,0,1471997287157,0
2926,2016-08-23 19:08:07.239000-05:00,0.008520879370734492,7.964560166186144,7.973081045556881,36.89152377775866,0.6029230082845219,4.652183705899091e-06,0,0,0,0,1471997287239,0
2927,2016-08-23 19:08:07.283000-05:00,0.003466980805803241,7.561125158373548,7.564592139179349,34.642221975875984,0.2830219124862007,2.183811053134265e-06,0,0,0,0,1471997287283,0
2928,2016-08-23 19:08:07.339000-05:00,0.002100444138065405,7.713566713371113,7.715667157509179,38.44140058377155,0.17814336720297225,1.3745630185414525e-06,0,0,0,0,1471997287339,0
2929,2016-08-23 19:08:07.406000-05:00,0.0026818016797498533,7.493935454478635,7.496617256158386,37.55872948158557,0.2803250692863971,2.1630020778271388e-06,0,0,0,0,1471997287406,0
2930,2016-08-23 19:08:07.483000-05:00,0.004233523754761686,7.184888263441103,7.189121787195865,35.4218762161305,0.3341236216005036,2.5781143642014168e-06,0,0,0,0,1471997287483,0
2931,2016-08-23 19:08:07.533000-05:00,0.026080593970565374,7.185808351941844,7.211888945912409,37.20068570963423,0.2898953813293669,2.236847078158696e-06,0,0,0,0,1471997287533,0
2932,2016-08-23 19:08:07.609000-05:00,0.18717219924945852,8.538156302339933,8.725328501589392,50.986931065299615,3.380742685381953,2.608597751066322e-05,0,0,0,0,1471997287609,0
2933,2016-08-23 19:08:07.681000-05:00,0.08387988712248214,9.644067701447925,9.727947588570407,49.486986524372824,30.808948327080287,0.00023772336672129858,0,0,0,0,1471997287681,0
2934,2016-08-23 19:08:07.735000-05:00,0.2408620589918318,5.5711175777936575,5.811979636785488,15.503549179008472,92.5783807763492,0.0007143393578422006,0,0,0,0,1471997287735,0
2935,2016-08-23 19:08:07.809000-05:00,0.584530878870563,3.1622156474402985,3.746746526310861,7.910451967729608,112.96353683815222,0.0008716322286894463,0,0,0,0,1471997287809,0
2936,2016-08-23 19:08:07.883000-05:00,0.19413507480721984,8.277397657322155,8.471532732129376,33.61976779208621,55.34262827173392,0.0004270264527139962,0,0,0,0,1471997287883,0
2937,2016-08-23 19:08:07.912000-05:00,0.03246406807458397,13.160159602867044,13.192623670941625,84.15502471445016,7.938098115669179,6.125075706534861e-05,0,0,0,0,1471997287912,0
2938,2016-08-23 19:08:07.991000-05:00,0.12201514617511508,11.842399826859383,11.9644149730345,69.55275566456609,26.417013915428907,0.0002038349839153465,0,0,0,0,1471997287991,0
2939,2016-08-23 19:08:08.059000-05:00,0.31885844849581296,7.234682936502613,7.553541384998428,33.76713023813197,72.82991807543083,0.0005619592444091886,0,0,0,0,1471997288059,0
2940,2016-08-23 19:08:08.131000-05:00,0.1196565347074455,5.862418997330861,5.982075532038307,27.650591580656272,79.85001631318791,0.0006161266690832397,0,0,0,0,1471997288131,0
2941,2016-08-23 19:08:08.182000-05:00,0.21957254743246693,4.876527833779358,5.096100381211825,11.561277198314832,53.14013953135825,0.0004100319408283816,0,0,0,0,1471997288182,0
2942,2016-08-23 19:08:08.255000-05:00,0.03767900811079029,5.318435625445102,5.356114633555891,10.545982097184089,24.162599817020983,0.00018643981340293967,0,0,0,0,1471997288255,0
2943,2016-08-23 19:08:08.333000-05:00,0.02214845145282965,5.591945721680426,5.614094173133257,13.89098437486864,8.341771208411382,6.436551858342114e-05,0,0,0,0,1471997288333,0
2944,2016-08-23 19:08:08.383000-05:00,0.04882745505824647,5.936098766615896,5.984926221674143,21.1448431822166,6.0527828719923225,4.6703571543150626e-05,0,0,0,0,1471997288383,0
2945,2016-08-23 19:08:08.457000-05:00,1.0063740639760999,12.776276216865694,13.782650280841795,80.03178550293642,15.509934349688432,0.00011967541936487988,0,0,0,0,1471997288457,0
2946,2016-08-23 19:08:08.495000-05:00,1.060331449361291,13.14853832991343,14.208869779274723,84.42890005523964,82.72334360733834,0.0006382974043776106,0,0,0,0,1471997288495,0
2947,2016-08-23 19:08:08.569000-05:00,1.0256408864404352,1.882209514192814,2.9078504006332486,5.554976707633196,159.61706056965215,0.001231613121679415,0,0,0,0,1471997288569,0
2948,2016-08-23 19:08:08.633000-05:00,0.042537752973468096,1.1385403675696495,1.1810781205431176,0.5706474538169001,131.18784899640912,0.0010122519212685886,0,0,0,0,1471997288633,0
2949,2016-08-23 19:08:08.709000-05:00,0.03373585014492449,1.669058958149747,1.7027948082946716,1.1551859230736723,91.93272699599008,0.0007093574613888124,0,0,0,0,1471997288709,0
2950,2016-08-23 19:08:08.787000-05:00,0.14092465987300956,1.760769061142095,1.9016937210151048,2.0272194327894373,74.43361120609416,0.0005743334198001093,0,0,0,0,1471997288787,0
2951,2016-08-23 19:08:08.833000-05:00,0.3222956041063198,3.44060685835725,3.7629024624635696,5.2994838992700535,68.72985804925804,0.0005303229787751389,0,0,0,0,1471997288833,0
2952,2016-08-23 19:08:08.905000-05:00,0.1471299960649865,7.337028674421577,7.484158670486566,26.842290056773873,54.435873509135554,0.0004200298881877745,0,0,0,0,1471997288905,0
2953,2016-08-23 19:08:08.959000-05:00,0.10030890418535927,9.982724018050638,10.083032922235995,52.47867979417643,26.59432958730579,0.000205203160395878,0,0,0,0,1471997288959,0
2954,2016-08-23 19:08:09.032000-05:00,0.053339444601442784,10.14854352567738,10.201882970278824,49.481912548983225,9.659754074028944,7.453513946009987e-05,0,0,0,0,1471997289032,0
2955,2016-08-23 19:08:09.106000-05:00,0.01841205669462434,9.20715907749225,9.225571134186877,36.15242171512157,6.722832209113967,5.187370531723741e-05,0,0,0,0,1471997289106,0
2956,2016-08-23 19:08:09.156000-05:00,0.016435732296278174,8.597553828669456,8.613989560965733,30.61730908691727,3.6281641520783214,2.799509376603643e-05,0,0,0,0,1471997289156,0
2957,2016-08-23 19:08:09.232000-05:00,0.0037507263839322725,7.817794824246363,7.821545550630295,26.944525268815106,1.3735312013393666,1.0598234578235852e-05,0,0,0,0,1471997289232,0
2958,2016-08-23 19:08:09.273000-05:00,0.06283334169700461,8.793010524198493,8.855843865895496,32.16380346739849,1.3482001615895625,1.0402779024610817e-05,0,0,0,0,1471997289273,0
2959,2016-08-23 19:08:09.351000-05:00,0.0120887425092879,9.638645649031297,9.650734391540585,38.211559260168116,1.1659269682990951,8.996350064036223e-06,0,0,0,0,1471997289351,0
2960,2016-08-23 19:08:09.405000-05:00,0.014987038523206538,8.381549130033246,8.396536168556452,29.263273045655406,0.966575099650538,7.458141201007242e-06,0,0,0,0,1471997289405,0
2961,2016-08-23 19:08:09.482000-05:00,0.002211165925547573,7.433667615694474,7.435878781620022,22.422769123758293,0.8174160746852868,6.3072227984975855e-06,0,0,0,0,1471997289482,0
2962,2016-08-23 19:08:09.555000-05:00,0.0013171260068169932,7.016129676809507,7.017446802816325,19.78935855936993,0.451506732159347,3.483848241970269e-06,0,0,0,0,1471997289555,0
2963,2016-08-23 19:08:09.605000-05:00,0.003540168728628474,6.8146483160009925,6.818188484729621,18.43298828004628,0.2663215459084223,2.054950199910666e-06,0,0,0,0,1471997289605,0
2964,2016-08-23 19:08:09.667000-05:00,0.0023229984201283372,6.468961856201714,6.471284854621843,16.67659644474881,0.1535847982341031,1.1850678876088195e-06,0,0,0,0,1471997289667,0
2965,2016-08-23 19:08:09.763000-05:00,0.005850300480966846,6.435048511569043,6.440898812050008,16.485590256148768,0.246664888280079,1.9032784589512267e-06,0,0,0,0,1471997289763,0
2966,2016-08-23 19:08:09.805000-05:00,0.0073858298757486845,6.832522997674648,6.8399088275503965,19.42328078743353,0.13876748511193704,1.0707367678390205e-06,0,0,0,0,1471997289805,0
2967,2016-08-23 19:08:09.855000-05:00,0.022187417234817132,6.890856165992014,6.913043583226832,19.3392857559581,0.08745470911564822,6.748048542874093e-07,0,0,0,0,1471997289855,0
2968,2016-08-23 19:08:09.933000-05:00,0.003237142339787579,6.768024649235848,6.771261791575634,17.708264563402416,0.1722544544478155,1.3291238769121566e-06,0,0,0,0,1471997289933,0
2969,2016-08-23 19:08:10.008000-05:00,0.010564159702222322,7.072107196980648,7.08267135668287,19.158676688490797,1.2667177432528995,9.774056660902002e-06,0,0,0,0,1471997290008,0
2970,2016-08-23 19:08:10.056000-05:00,0.04808725782536004,8.301976302994635,8.350063560819995,28.929831877159266,7.250265712428697,5.594340827491278e-05,0,0,0,0,1471997290056,0
2971,2016-08-23 19:08:10.131000-05:00,0.10394346849141307,11.06908937637541,11.173032844866825,59.95535309840849,14.987265860036805,0.0001156424834879383,0,0,0,0,1471997290131,0
2972,2016-08-23 19:08:10.209000-05:00,0.05337850518622718,13.871674146102789,13.925052651289016,97.12026169628771,15.683484308853725,0.00012101453942016761,0,0,0,0,1471997290209,0
2973,2016-08-23 19:08:10.257000-05:00,0.07266062909679354,15.2229213894246,15.295582018521396,108.60800303056065,18.82181912046969,0.00014523008580609329,0,0,0,0,1471997290257,0
2974,2016-08-23 19:08:10.333000-05:00,0.06481351593345497,14.541210337645595,14.606023853579051,86.05589258819619,30.908595406410257,0.00023849224850625201,0,0,0,0,1471997290333,0
2975,2016-08-23 19:08:10.412000-05:00,0.10006310493141428,12.059604379311011,12.159667484242428,54.332724899010884,47.395716562717354,0.00036570768952714,0,0,0,0,1471997290412,0
2976,2016-08-23 19:08:10.430000-05:00,0.0715905779421429,10.149919965656995,10.221510543599138,44.09684438713385,66.16605691955942,0.0005105405626509215,0,0,0,0,1471997290430,0
2977,2016-08-23 19:08:10.506000-05:00,0.0908138427452312,7.956418659884103,8.047232502629335,32.873404697321085,74.81518717220213,0.000577277678797856,0,0,0,0,1471997290506,0
2978,2016-08-23 19:08:10.581000-05:00,0.20109165450159894,4.615783197443768,4.816874851945366,16.15363502953557,61.9309458015525,0.00047786223612309033,0,0,0,0,1471997290581,0
2979,2016-08-23 19:08:10.631000-05:00,0.07205919443847754,3.7645439547388486,3.836603149177327,11.657548361781487,32.24977368230286,0.00024884084631406544,0,0,0,0,1471997290631,0
2980,2016-08-23 19:08:10.705000-05:00,0.014015671697640588,4.66272379674057,4.676739468438211,16.408217487002997,9.696254183425896,7.481677610668128e-05,0,0,0,0,1471997290705,0
2981,2016-08-23 19:08:10.784000-05:00,0.04690253825622003,4.872139264590372,4.91904180284659,19.059422755787924,2.1604914141177445,1.6670458442266538e-05,0,0,0,0,1471997290784,0
2982,2016-08-23 19:08:10.819000-05:00,0.019648764151547638,5.666300928060164,5.685949692211713,24.141505493072444,0.7626822865767962,5.884894186549355e-06,0,0,0,0,1471997290819,0
2983,2016-08-23 19:08:10.907000-05:00,0.015451404901786226,6.670978226947768,6.6864296318495535,30.304950094852142,1.2504992480763593,9.648913951206476e-06,0,0,0,0,1471997290907,0
2984,2016-08-23 19:08:10.981000-05:00,0.018722090154189054,6.672040363160102,6.690762453314291,27.19607870435161,2.987253004776921,2.3049791703525616e-05,0,0,0,0,1471997290981,0
2985,2016-08-23 19:08:11.032000-05:00,0.06565405134029381,7.1260971882401165,7.191751239580411,28.891717791746512,3.0860822525889438,2.3812363060099882e-05,0,0,0,0,1471997291032,0
2986,2016-08-23 19:08:11.090000-05:00,0.15009957834654766,8.86390646687041,9.014006045216961,42.56522844699115,4.685709202984217,3.615516360327329e-05,0,0,0,0,1471997291090,0
2987,2016-08-23 19:08:11.158000-05:00,0.06191303206623312,10.511559848506414,10.573472880572648,53.073324562653426,6.163550948305775,4.755826349001369e-05,0,0,0,0,1471997291158,0
2988,2016-08-23 19:08:11.218000-05:00,0.04429706595740121,11.167325867223632,11.211622933181033,63.56712922788443,4.427710871969229,3.4164435740503304e-05,0,0,0,0,1471997291218,0
2989,2016-08-23 19:08:11.283000-05:00,0.1013510617722537,11.075064998901892,11.176416060674145,79.58626594917556,1.3430779139106357,1.036325550856972e-05,0,0,0,0,1471997291283,0
2990,2016-08-23 19:08:11.358000-05:00,0.058084723248503924,11.606337218454524,11.664421941703026,91.59216266886908,8.197155516687989,6.324965676456781e-05,0,0,0,0,1471997291358,0
2991,2016-08-23 19:08:11.432000-05:00,0.09566443696540868,11.71371691602324,11.80938135298865,101.2766155079665,33.888158237015105,0.0002614827024461042,0,0,0,0,1471997291432,0
2992,2016-08-23 19:08:11.481000-05:00,0.934357715845216,6.103979446638203,7.038337162483418,32.2281249261641,82.30224035659428,0.0006350481508996473,0,0,0,0,1471997291481,0
2993,2016-08-23 19:08:11.557000-05:00,1.5318627386140344,2.305953314895917,3.837816053509952,5.033089203470271,110.42183940936529,0.0008520203658130037,0,0,0,0,1471997291557,0
2994,2016-08-23 19:08:11.605000-05:00,0.3056429761228605,4.298065190731556,4.603708166854417,10.581525342652512,124.54002978311777,0.0009609570199314643,0,0,0,0,1471997291605,0
2995,2016-08-23 19:08:11.681000-05:00,0.04030012536987182,2.9451412246037485,2.98544134997362,4.766750773022916,137.9788223315997,0.0010646514068796274,0,0,0,0,1471997291681,0
2996,2016-08-23 19:08:11.756000-05:00,0.6949242434994773,1.7771343302314544,2.472058573730932,2.5353167944917017,119.63234162583394,0.0009230890557548916,0,0,0,0,1471997291756,0
2997,2016-08-23 19:08:11.796000-05:00,0.21638997593666195,5.589702654010571,5.806092629947232,14.904468421658676,96.5292996892922,0.0007448248432815758,0,0,0,0,1471997291796,0
2998,2016-08-23 19:08:11.861000-05:00,0.06092892742362015,10.698799324126082,10.759728251549705,52.06780384077247,60.675063629548596,0.00046817178726503547,0,0,0,0,1471997291861,0
2999,2016-08-23 19:08:11.930000-05:00,0.06200421404586896,12.647259461895947,12.70926367594182,78.38468808740312,27.755988302060317,0.0002141665764047864,0,0,0,0,1471997291930,0
3000,2016-08-23 19:08:12.004000-05:00,0.04750647409611708,13.802700440305962,13.850206914402078,101.85914544094813,12.518465578084454,9.659309859633066e-05,0,0,0,0,1471997292004,0
3001,2016-08-23 19:08:12.080000-05:00,0.024056271623934682,15.865260044943021,15.889316316566957,139.48698505213258,4.721907296122762,3.643446987749044e-05,0,0,0,0,1471997292080,0
3002,2016-08-23 19:08:12.131000-05:00,0.03439149550988576,15.066747909877035,15.10113940538692,128.62054281042842,1.7222249994733023,1.3288773144084124e-05,0,0,0,0,1471997292131,0
3003,2016-08-23 19:08:12.189000-05:00,0.01086716666530298,12.53557869984791,12.546445866513212,89.82487514420357,1.9412078858956163,1.4978455909688404e-05,0,0,0,0,1471997292189,0
3004,2016-08-23 19:08:12.280000-05:00,0.007584817364517197,11.457978515680473,11.465563333044988,74.63508151110194,2.8700712391841745,2.2145611413458137e-05,0,0,0,0,1471997292280,0
3005,2016-08-23 19:08:12.331000-05:00,0.017330506919432713,12.136739522441411,12.154070029360843,82.41473252918995,4.557382992457292,3.516499222575071e-05,0,0,0,0,1471997292331,0
3006,2016-08-23 19:08:12.382000-05:00,0.03446299030596453,14.057704934824596,14.09216792513056,112.27316532839563,7.596336261155906,5.861370571879557e-05,0,0,0,0,1471997292382,0
3007,2016-08-23 19:08:12.455000-05:00,0.0245795234946518,14.576145465303922,14.600724988798573,118.66044478917358,21.07923489711181,0.00016264841741598618,0,0,0,0,1471997292455,0
3008,2016-08-23 19:08:12.532000-05:00,0.10051880642748584,11.279843135561643,11.380361941989126,65.62323162468446,61.66394154618314,0.00047580201810326487,0,0,0,0,1471997292532,0
3009,2016-08-23 19:08:12.580000-05:00,0.13733899054148685,6.4466226441608425,6.5839616347023275,18.335045375844945,121.88838319612782,0.0009404967839207395,0,0,0,0,1471997292580,0
3010,2016-08-23 19:08:12.656000-05:00,0.2378303487625209,2.61016610029294,2.847996449055461,2.9596515162782286,173.35717110787675,0.001337632493116333,0,0,0,0,1471997292656,0
3011,2016-08-23 19:08:12.712000-05:00,0.3661410957119639,0.6265233820524639,0.992664477764428,0.35211713699977343,190.58410767638185,0.0014705563863918352,0,0,0,0,1471997292712,0
3012,2016-08-23 19:08:12.766000-05:00,0.32751538086834736,1.5635681899387677,1.8910835708071152,1.5168706010719282,181.26848139111772,0.0013986765539438096,0,0,0,0,1471997292766,0
3013,2016-08-23 19:08:12.858000-05:00,0.2462957186714017,4.7224739730287615,4.968769691700162,14.387822296741525,165.03097930789744,0.0012733871860177274,0,0,0,0,1471997292858,0
3014,2016-08-23 19:08:12.910000-05:00,0.30031028375448954,8.0860494669473,8.38635975070179,32.145141861180505,147.0844059450537,0.0011349105396994885,0,0,0,0,1471997292910,0
3015,2016-08-23 19:08:12.984000-05:00,0.3064989659304086,9.373951105379144,9.68045007130955,35.40656364677819,132.53303128252492,0.0010226314142170127,0,0,0,0,1471997292984,0
3016,2016-08-23 19:08:13.034000-05:00,0.3067522168953688,9.701755260242289,10.008507477137659,76.26460446992425,110.27224520938154,0.0008508660895785612,0,0,0,0,1471997293034,0
3017,2016-08-23 19:08:13.106000-05:00,0.09378521872419454,10.823799692293147,10.917584911017336,110.46404757033962,82.1814567742103,0.000634116178813351,0,0,0,0,1471997293106,0
3018,2016-08-23 19:08:13.178000-05:00,0.1132561548382176,9.937016237958627,10.050272392796847,75.75485970295719,61.66978746060934,0.00047584712546766485,0,0,0,0,1471997293178,0
3019,2016-08-23 19:08:13.233000-05:00,0.044017456620897774,9.679231806388533,9.72324926300943,51.38278180643344,49.78524351774071,0.0003841453975134313,0,0,0,0,1471997293233,0
3020,2016-08-23 19:08:13.306000-05:00,0.0137311764325813,11.164332237702055,11.178063414134634,62.3640641105713,35.785037132922135,0.0002761191136799547,0,0,0,0,1471997293306,0
3021,2016-08-23 19:08:13.345000-05:00,0.012392707400284137,12.593253901700027,12.605646609100312,80.1457984766431,18.30734685414236,0.00014126039239307372,0,0,0,0,1471997293345,0
3022,2016-08-23 19:08:13.414000-05:00,0.008645025760896432,12.616115088250675,12.624760114011572,79.75288607767297,7.602358215614028,5.8660171416774917e-05,0,0,0,0,1471997293414,0
3023,2016-08-23 19:08:13.506000-05:00,0.00919032794450348,12.490771286109664,12.499961614054172,78.91503088099051,3.34481590917034,2.580876473125261e-05,0,0,0,0,1471997293506,0
3024,2016-08-23 19:08:13.556000-05:00,0.005819449657146474,12.66535084427399,12.671170293931134,85.8374871757371,1.3820872899398315,1.0664253780399934e-05,0,0,0,0,1471997293556,0
3025,2016-08-23 19:08:13.607000-05:00,0.00421963097810616,12.028462814684305,12.03268244566241,79.66921427562913,0.6243168398733477,4.817259566923979e-06,0,0,0,0,1471997293607,0
3026,2016-08-23 19:08:13.682000-05:00,0.0039132754564366115,11.399434705193968,11.403347980650404,71.94973529341273,0.31240184585551345,2.410508069872789e-06,0,0,0,0,1471997293682,0
3027,2016-08-23 19:08:13.755000-05:00,0.0018004327571148305,10.815575664339848,10.817376097096963,65.88747407106564,0.1685950922885428,1.300888057781966e-06,0,0,0,0,1471997293755,0
3028,2016-08-23 19:08:13.808000-05:00,0.00046998970955967195,10.65846575322707,10.658935742936633,64.58018865593257,0.14669794159672628,1.1319285617031348e-06,0,0,0,0,1471997293808,0
3029,2016-08-23 19:08:13.881000-05:00,0.0016000738006368078,10.609118536123967,10.610718609924604,62.631513222550076,0.14622683452278235,1.128293476256037e-06,0,0,0,0,1471997293881,0
3030,2016-08-23 19:08:13.958000-05:00,0.00041119582987043213,10.451755584523246,10.452166780353117,60.057118149935434,0.15609510048859027,1.2044375037699862e-06,0,0,0,0,1471997293958,0
3031,2016-08-23 19:08:14.005000-05:00,0.002186556482180325,10.38637130135455,10.38855785783673,60.122450556013696,0.08685744826973313,6.701963601059656e-07,0,0,0,0,1471997294005,0
3032,2016-08-23 19:08:14.082000-05:00,0.0006825860010020072,10.224797332089912,10.225479918090915,58.65605879696525,0.08490360426223784,6.551204032580079e-07,0,0,0,0,1471997294082,0
3033,2016-08-23 19:08:14.119000-05:00,0.0005714530195447397,10.16149203591502,10.162063488934567,58.647517150328454,0.104453528361335,8.059685830349924e-07,0,0,0,0,1471997294119,0
3034,2016-08-23 19:08:14.205000-05:00,0.002222900509819864,10.466023307991184,10.468246208501006,63.88629137161066,0.046145381010332685,3.560600386599745e-07,0,0,0,0,1471997294205,0
3035,2016-08-23 19:08:14.285000-05:00,0.0015772390344608784,10.471018061136393,10.472595300170852,64.26128700537123,0.02648853551690404,2.0438684812425952e-07,0,0,0,0,1471997294285,0
3036,2016-08-23 19:08:14.331000-05:00,0.0014402643864186515,9.97667903438444,9.97811929877086,57.334356595730206,0.05521837799821557,4.260677314677127e-07,0,0,0,0,1471997294331,0
3037,2016-08-23 19:08:14.410000-05:00,0.000954843547404802,9.667696625124137,9.66865146867154,53.71692474799776,0.03331410617505124,2.570532883877411e-07,0,0,0,0,1471997294410,0
3038,2016-08-23 19:08:14.458000-05:00,0.0013241661176786642,9.40608657278826,9.407410738905938,50.47617171755992,0.0253192673882806,1.9536471750216513e-07,0,0,0,0,1471997294458,0
3039,2016-08-23 19:08:14.518000-05:00,0.00147273862707545,9.41191093359188,9.413383672218957,50.44860925788287,0.03284334851655263,2.5342089904747395e-07,0,0,0,0,1471997294518,0
3040,2016-08-23 19:08:14.606000-05:00,0.0015490057938890784,9.788726074134438,9.790275079928325,55.6118808033772,0.035784454669058274,2.761146193600176e-07,0,0,0,0,1471997294606,0
3041,2016-08-23 19:08:14.658000-05:00,0.0011930585977228776,9.929621349697634,9.930814408295356,58.07312409728785,0.023727555105159302,1.8308298692252547e-07,0,0,0,0,1471997294658,0
3042,2016-08-23 19:08:14.715000-05:00,0.0035606918863580342,9.5348149011275,9.538375593013855,52.6117425173527,0.0380555367731589,2.936384010274607e-07,0,0,0,0,1471997294715,0
3043,2016-08-23 19:08:14.781000-05:00,0.0005421912805012979,9.267378602096985,9.267920793377485,48.55585819932002,0.05930271148049643,4.5758265031247244e-07,0,0,0,0,1471997294781,0
3044,2016-08-23 19:08:14.856000-05:00,0.0014752512892795278,9.59120979962781,9.59268505091709,52.63593804169837,0.049086021624118716,3.787501668527678e-07,0,0,0,0,1471997294856,0
3045,2016-08-23 19:08:14.907000-05:00,0.0003539911207023445,10.002779397483991,10.003133388604693,57.879421041833325,0.026747664204085426,2.0638629787102952e-07,0,0,0,0,1471997294907,0
3046,2016-08-23 19:08:14.980000-05:00,0.00038582165042989013,10.042358183945966,10.042744005596397,57.885867364470215,0.02120261604195024,1.6360043242245558e-07,0,0,0,0,1471997294980,0
3047,2016-08-23 19:08:15.029000-05:00,0.00041150172496229234,10.019592816433946,10.020004318158907,57.779667358700316,0.027149513997331308,2.0948699072014907e-07,0,0,0,0,1471997295029,0
3048,2016-08-23 19:08:15.104000-05:00,0.0001351676415549727,10.031621133903561,10.031756301545117,58.504766414236094,0.01973116659988024,1.5224665586327345e-07,0,0,0,0,1471997295104,0
3049,2016-08-23 19:08:15.181000-05:00,0.0001517783225468384,9.965971874955518,9.966123653278064,57.2668814057592,0.009333331007197706,7.201644295677242e-08,0,0,0,0,1471997295181,0
3050,2016-08-23 19:08:15.232000-05:00,0.00021702206016709687,10.036269972430476,10.036486994490645,57.43984263157242,0.010049632177169131,7.754345815716928e-08,0,0,0,0,1471997295232,0
3051,2016-08-23 19:08:15.290000-05:00,2.5873488542499537e-05,10.11732891480283,10.117354788291374,58.20611092212143,0.01760899386949129,1.3587186627693894e-07,0,0,0,0,1471997295290,0
3052,2016-08-23 19:08:15.355000-05:00,0.001656236962248901,10.411653731382367,10.413309968344613,62.567662807148196,0.0681063672235754,5.255120927745015e-07,0,0,0,0,1471997295355,0
3053,2016-08-23 19:08:15.434000-05:00,0.00102220002070993,10.638888482993815,10.639910683014524,66.00530105500961,0.10610920322506187,8.187438520452305e-07,0,0,0,0,1471997295434,0
3054,2016-08-23 19:08:15.482000-05:00,0.0014906839469488351,10.258768798550527,10.260259482497476,60.970407618578385,0.07945697864697525,6.130939710414757e-07,0,0,0,0,1471997295482,0
3055,2016-08-23 19:08:15.555000-05:00,0.0015031740401497,10.157915188747351,10.159418362787502,60.46205445017048,0.06845783159808097,5.282240092444519e-07,0,0,0,0,1471997295555,0
3056,2016-08-23 19:08:15.632000-05:00,0.0014063709230265813,10.386441387669366,10.387847758592397,64.18398294280243,0.1808015692205444,1.3950738365782748e-06,0,0,0,0,1471997295632,0
3057,2016-08-23 19:08:15.683000-05:00,0.005671465949421321,10.167355301557409,10.17302676750683,61.475602387690934,0.4703224663276345,3.6290313759848337e-06,0,0,0,0,1471997295683,0
3058,2016-08-23 19:08:15.757000-05:00,0.0034848245520057897,10.420242811937626,10.423727636489634,65.03005290785829,1.330374963271503,1.0265238914131967e-05,0,0,0,0,1471997295757,0
3059,2016-08-23 19:08:15.831000-05:00,0.0018958108878222254,10.867716570703676,10.869612381591498,71.98162013496483,3.639820684977228,2.808503614951564e-05,0,0,0,0,1471997295831,0
